19.06	0.02024459
19.08	0.03705398
19.1	0.05010995
19.12	0.05089548
19.14	0.03961432
19.16	0.03046467
19.18	0.028547
19.2	0.02192714
19.22	0.01078864
19.24	0.001730683
19.26	-0.006103014
19.28	-0.01781294
19.3	-0.02467778
19.32	-0.02156711
19.34	-0.0202821
19.36	-0.01592703
19.38	-0.001228959
19.4	-0.002534553
19.42	-0.02287345
19.44	-0.03108491
19.46	-0.01790685
19.48	-0.003973766
19.5	-0.001382976
19.52	-0.009859299
19.54	-0.02135491
19.56	-0.01806062
19.58	-0.002016192
19.6	0.003318429
19.62	-0.01110434
19.64	-0.03226956
19.66	-0.04371437
19.68	-0.03352514
19.7	-0.006383224
19.72	0.0113037
19.74	0.005357144
19.76	-0.003211045
19.78	0.002551713
19.8	0.01139506
19.82	0.005540344
19.84	-0.009708866
19.86	-0.01165742
19.88	-0.000774149
19.9	-0.000743651
19.92	-0.00449744
19.94	0.004988345
19.96	0.01060853
19.98	0.007854423
20	0.01033293
20.02	0.007884904
20.04	-0.002203078
20.06	0.000601641
20.08	0.01249477
20.1	0.01212763
20.12	0.002274302
20.14	0.000540069
20.16	0.009842361
20.18	0.01120929
20.2	-0.00247916
20.22	-0.02145125
20.24	-0.02965248
20.26	-0.02666413
20.28	-0.02053421
20.3	-0.005652615
20.32	0.004047622
20.34	0.002670678
20.36	0.004261829
20.38	-0.004530376
20.4	-0.02764377
20.42	-0.03877233
20.44	-0.0323365
20.46	-0.03218359
20.48	-0.03450975
20.5	-0.02053597
20.52	0.000598684
20.54	0.007667194
20.56	-0.002206356
20.58	-0.01581325
20.6	-0.02611532
20.62	-0.03811064
20.64	-0.0462811
20.66	-0.04100795
20.68	-0.02626897
20.7	-0.009806412
20.72	0.006972589
20.74	0.02337407
20.76	0.02740317
20.78	0.01410234
20.8	-0.000657138
20.82	-0.000779756
20.84	0.004646595
20.86	0.004983033
20.88	0.00504417
20.9	0.01343852
20.92	0.03267567
20.94	0.05607436
20.96	0.06553005
20.98	0.05463656
21	0.03664363
21.02	0.02176183
21.04	0.01038873
21.06	0.000168223
21.08	-0.004228166
21.1	0.007368988
21.12	0.02801389
21.14	0.03356277
21.16	0.02602482
21.18	0.01883386
21.2	0.01080638
21.22	-0.003096176
21.24	-0.01702954
21.26	-0.0262096
21.28	-0.03039186
21.3	-0.02770937
21.32	-0.02542462
21.34	-0.02429258
21.36	-0.01227712
21.38	0.002268026
21.4	0.005134264
21.42	0.003400241
21.44	0.002727014
21.46	-0.00111841
21.48	-0.006881491
21.5	-0.005259811
21.52	0.003155114
21.54	0.0116313
21.56	0.01331434
21.58	0.004736183
21.6	-0.001689915
21.62	-0.000353765
21.64	-0.001026993
21.66	-0.006483994
21.68	-0.01142089
21.7	-0.01227775
21.72	-0.01230842
21.74	-0.01298166
21.76	-0.01514422
21.78	-0.01989749
21.8	-0.0167865
21.82	-0.005903194
21.84	0.001869235
21.86	0.003705216
21.88	0.004225421
21.9	0.002481218
21.92	0.000471795
21.94	-0.000170818
21.96	-0.002608635
21.98	-0.004199844
22	-0.009197874
22.02	-0.01551172
22.04	-0.0135024
22.06	-0.011238
22.08	-0.01983666
22.1	-0.029843
22.12	-0.02786426
22.14	-0.008555877
22.16	0.01431261
22.18	0.02123849
22.2	0.01443517
22.22	0.01126294
22.24	0.01297658
22.26	0.01129359
22.28	0.004581969
22.3	0.001562664
22.32	0.009987805
22.34	0.02234
22.36	0.02856211
22.38	0.02755246
22.4	0.01523101
22.42	-0.005719825
22.44	-0.009902054
22.46	0.01215023
22.48	0.0284398
22.5	0.01581238
22.52	-0.001303292
22.54	1.24E-05
22.56	0.004673859
22.58	-0.000905454
22.6	-0.01117689
22.62	-0.01600155
22.64	-0.01289064
22.66	-0.008831039
22.68	-0.01029983
22.7	-0.01160547
22.72	-0.009320742
22.74	-0.002425599
22.76	0.01020205
22.78	0.01840296
22.8	0.01242594
22.82	-0.003526809
22.84	-0.01185013
22.86	-0.007127638
22.88	-0.000997438
22.9	0.00272555
22.92	0.008121369
22.94	0.01325197
22.96	0.02010645
22.98	0.02694058
23	0.02450294
23.02	0.01334431
23.04	0.001961097
23.06	-0.005015752
23.08	-0.003373605
23.1	0.004857789
23.12	0.009743657
23.14	0.00410315
23.16	-0.005138051
23.18	-0.007973641
23.2	-0.007402466
23.22	-0.00571945
23.24	-0.003434603
23.26	-0.007035139
23.28	-0.01514415
23.3	-0.01843882
23.32	-0.01054408
23.34	0.008366681
23.36	0.02200434
23.38	0.01757773
23.4	0.009254536
23.42	0.001176265
23.44	-0.01194095
23.46	-0.01807119
23.48	-0.01270602
23.5	-0.007401974
23.52	-0.00602493
23.54	-0.006422679
23.56	-0.004596829
23.58	-0.004351912
23.6	-0.01492925
23.62	-0.0262105
23.64	-0.02154922
23.66	-0.006269648
23.68	-0.000904306
23.7	-0.001516266
23.72	0.005654401
23.74	0.009775318
23.76	0.002543634
23.78	-0.003586535
23.8	-0.003433482
23.82	-0.007615432
23.84	-0.008615046
23.86	-0.002729629
23.88	-0.001515737
23.9	-0.000903715
23.92	0.003155939
23.94	0.009469807
23.96	0.009928965
23.98	0.001840457
24	-0.000689135
24.02	0.002391321
24.04	0.0005656
24.06	-0.001545794
24.08	0.003493024
24.1	0.01108189
24.12	0.01440721
24.14	0.01193897
24.16	0.00330985
24.18	0.00181041
24.2	0.01051106
24.22	0.01322441
24.24	0.009776944
